"pid","popgrp","mar","rel","geo2011","ppincome","hhsizer","age","anni_convivenza","anni_istruzione"
738581,1,2,2,2,1463.27954101562,2,45,1,7
600974,1,1,2,2,5670,5,36,5,13.5
310060,1,1,2,2,2616.66666666667,6,49,21,9.5
310257,1,1,2,2,2616.66666666667,6,50,21,12.5
673912,4,1,2,2,27130,2,67,44,12
644408,4,1,2,2,147500,2,58,35,13.5
323904,1,2,2,2,1620.77624511719,4,57,20,6
323247,2,2,2,2,1620.77624511719,4,55,20,2
305497,1,2,2,1,14500,2,43,10,12
313010,1,1,6,1,695.590287642045,11,46,1,11
306313,1,2,6,3,3299.5,2,50,13,5
700578,1,2,2,3,3299.5,2,46,13,9
319936,2,2,2,2,1361.287109375,3,68,25,4
320923,2,2,2,2,1361.287109375,3,58,25,7
721748,1,1,2,2,1268.62829589844,4,50,7,7
782060,1,1,2,2,1268.62829589844,4,49,7,9.5
302664,2,2,2,2,597.142857142857,7,54,22,7
301104,2,2,2,2,597.142857142857,7,52,22,9
659344,4,1,2,2,2642.85714285714,7,66,22,10
755167,1,1,2,1,1847.5,8,40,9,11
663120,4,1,2,2,67500,2,61,35,13.5
582496,1,1,2,2,1356.53173828125,3,67,40,8
306213,1,1,2,2,1356.53173828125,3,62,40,5
707304,1,1,7,2,790.666666666667,3,55,22,6
319864,1,1,7,2,790.666666666667,3,61,22,4
743720,1,1,2,2,732.142857142857,14,64,34,4
740984,1,1,2,2,732.142857142857,14,61,34,8
777941,1,2,2,2,732.142857142857,14,37,4,11
306365,1,2,2,2,732.142857142857,14,26,4,12
315265,4,1,2,2,14750,2,67,27,13.5
310281,1,2,2,2,480,4,32,7,5
733850,1,2,2,2,480,4,25,7,10
754205,2,2,2,2,631.352783203125,4,30,1,9.5
491364,2,2,2,2,631.352783203125,4,23,1,10
321695,2,1,2,2,3134,5,44,18,12
319039,2,1,2,2,3134,5,57,18,11
724315,1,1,2,2,3081.42708333333,3,59,34,9
308433,1,1,2,2,3081.42708333333,3,64,34,13.5
310451,1,1,2,2,1283.33333333333,6,40,19,12
310452,1,1,1,2,1283.33333333333,6,37,13,7
792038,1,2,2,2,1597.26708984375,4,66,6,4
311195,1,2,2,2,1597.26708984375,4,53,6,11
763207,1,2,2,2,2220,5,31,7,9.5
792808,1,2,1,2,2220,5,35,7,12.5
323058,2,1,2,2,1073.33333333333,3,30,4,10
745083,1,1,2,2,2798.24951171875,2,43,1,5
308008,1,1,2,2,2798.24951171875,2,42,1,12
321650,2,1,2,2,1760,6,65,37,5
321648,2,1,2,2,1760,6,60,37,9.5
726376,1,2,2,2,2495.9771484375,5,29,12,12.5
323872,2,2,2,2,3392.6,5,46,4,9.5
759314,2,2,2,2,3392.6,5,48,3,12
312394,1,1,2,1,1512,5,74,43,0
720993,1,1,2,1,1512,5,54,40,0
308155,1,1,2,1,1800,2,53,9,0
735383,1,1,2,1,1800,2,66,9,0
319242,2,1,2,2,1492.82141113281,4,34,3,12
730697,2,1,2,2,1492.82141113281,4,30,3,12.5
715886,1,2,2,1,217.142857142857,14,25,7,12
701963,1,2,2,1,217.142857142857,14,22,1,9
709484,1,2,2,1,217.142857142857,14,21,1,10
792244,1,2,2,1,217.142857142857,14,27,6,9
322183,2,1,2,3,1113.66929408482,7,47,24,9.5
322184,2,1,2,3,1113.66929408482,7,45,24,9.5
632984,4,1,2,2,22500,2,54,20,13.5
666750,4,1,2,2,22500,2,65,20,12
320726,1,2,6,2,1120.09041341146,3,48,23,12.5
781914,2,2,2,2,2277.51318359375,3,25,2,12.5
411908,2,2,2,2,2277.51318359375,3,24,2,12.5
777488,1,2,1,2,1050,2,58,18,9
309283,1,2,2,2,1050,2,63,18,7
309543,1,1,6,2,1315.3671875,7,79,24,4
309545,1,1,2,2,1315.3671875,7,67,24,0
302293,1,1,2,1,1972,5,37,11,12.5
723258,1,1,2,1,1972,5,32,11,9.5
727419,1,2,1,2,2666.66666666667,3,35,4,9
312524,1,2,2,1,704.444444444444,9,39,7,9
733755,1,1,2,2,2125,4,45,11,12
731115,1,1,2,2,2125,4,57,11,10
645692,1,1,2,2,2750,4,42,14,12
501482,1,2,2,1,3025,4,53,15,13.5
301307,1,1,2,1,5000,1,60,1,7
721115,1,1,2,1,870,4,31,9,12
322983,1,1,2,2,3099.79125976562,2,80,49,10
316009,1,2,2,1,6500,2,49,20,13.5
310188,1,2,1,2,3150,3,41,10,11
714892,1,2,2,2,3150,3,40,10,10
701432,1,1,2,2,3200,5,39,5,13.5
309847,1,1,2,2,3200,5,31,5,12.5
703270,1,1,2,2,1338.33333333333,6,54,20,8
723480,1,1,2,1,1300,2,58,11,9
302584,1,1,2,1,1300,2,54,11,7
724901,2,1,2,2,810.690778459821,14,41,9,12.5
301341,1,1,2,3,1590,2,52,36,8
786357,1,1,2,1,626.349527994792,6,20,1,10
381062,1,2,2,2,1000,2,38,7,12
754141,1,2,2,2,1000,2,34,7,9
317127,1,1,2,3,950.105747767857,7,61,36,6
734371,1,1,1,1,1106.19278971354,6,61,37,7
730339,1,1,2,1,1106.19278971354,6,67,37,0
321385,1,1,2,2,1500,6,42,12,12
321386,1,1,2,2,1500,6,45,12,12
316883,1,1,2,1,261.931243896484,4,41,13,9
316885,1,1,1,1,261.931243896484,4,49,13,7
743504,1,2,1,1,834,5,23,3,10
308549,1,1,2,2,422.060506184896,6,29,2,11
619905,4,1,2,2,27666.6666666667,3,36,7,16
636114,4,1,2,2,27666.6666666667,3,35,7,16
321796,1,1,2,1,1200,4,73,39,2
321782,1,1,2,1,1200,4,66,39,0
591028,2,1,2,3,2674.55126953125,4,47,16,7
322789,2,1,2,3,2674.55126953125,4,48,16,5
323319,2,1,2,2,1312.5,8,62,40,6
323326,2,1,2,2,1312.5,8,57,40,7
323320,2,1,2,2,1312.5,8,39,17,10
303103,1,1,2,2,1104.44444444444,9,53,24,3
320874,1,1,2,2,3900,4,45,17,11
319148,1,1,2,2,3900,4,43,17,13.5
319605,2,1,3,2,4166.66666666667,3,33,2,12
744585,2,1,2,2,4166.66666666667,3,31,2,12.5
305740,1,1,2,2,249.366577148438,8,55,23,0
302899,1,1,2,2,249.366577148438,8,56,35,6
316676,1,1,2,2,1520,5,46,14,12
301329,1,1,2,2,1520,5,35,12,12.5
311469,2,2,2,2,668,5,48,30,11
309505,2,2,2,2,668,5,49,30,8
583114,1,1,1,2,2500,1,53,15,11
310891,1,1,2,1,2745,8,42,4,12.5
777326,1,1,2,1,2745,8,65,39,8
735218,1,1,2,2,8573.88671875,5,48,9,16
725023,1,1,2,1,720,4,54,9,10
309954,2,1,2,2,812.5,4,27,1,9.5
757006,2,1,2,2,812.5,4,32,1,10
782063,1,1,2,1,861.388916015625,6,52,17,7
726704,1,1,2,1,861.388916015625,6,50,17,9
391122,1,2,2,2,2252.49853515625,1,44,1,10
304501,1,1,2,2,1339.45619419643,7,54,35,5
308211,1,1,2,2,1339.45619419643,7,57,32,8
683587,4,1,2,2,10500,2,64,46,10
312579,1,1,6,2,1197.86881510417,3,68,34,0
312591,1,1,2,2,1197.86881510417,3,58,35,12
322587,1,1,2,2,610,3,42,18,11
311035,1,2,2,1,1750,2,39,3,7
628539,4,1,2,2,27666.6666666667,3,37,11,12
618587,4,1,2,2,27666.6666666667,3,40,11,12
583172,1,1,6,3,836.108669704861,9,55,28,0
313728,1,1,6,3,836.108669704861,9,50,18,6
303920,1,1,2,2,2954,5,30,2,12.5
701974,1,1,2,2,2954,5,28,2,12
303249,1,1,2,1,4166.66666666667,3,57,35,11
729197,1,1,6,2,1800,6,49,31,8
305656,1,1,2,2,1800,6,56,31,5
304289,1,1,2,1,33735.78125,2,45,4,12.5
783409,1,1,2,1,33735.78125,2,30,4,12.5
303802,1,1,1,1,4300,1,54,30,10
322501,2,2,2,2,1152,5,26,7,10
796676,2,2,2,2,1152,5,23,7,9
309405,1,2,2,2,461.111111111111,9,28,7,11
304557,1,2,2,2,461.111111111111,9,27,7,10
671775,3,1,5,2,5640,5,40,19,12
784736,1,1,2,2,11129.9713541667,3,31,1,13.5
302691,1,1,2,2,11129.9713541667,3,31,1,13.5
732462,1,1,2,1,16818.23046875,2,48,7,13.5
581102,1,1,2,1,16818.23046875,2,45,7,16.5
305012,1,2,2,3,3350,2,38,17,10
302903,1,2,2,2,5266.66666666667,3,43,9,12
303579,1,1,1,1,651.536279296875,5,53,23,7
311390,1,1,1,1,651.536279296875,5,72,16,4
305004,1,1,2,2,3076.66666666667,3,28,4,11
740607,1,1,6,2,3076.66666666667,3,38,4,11
617039,4,1,2,2,8411.5,2,53,1,13.5
312509,1,2,2,1,858.98046875,10,44,1,12
310427,1,1,2,1,937.142857142857,7,40,9,9.5
724386,1,1,2,1,937.142857142857,7,74,30,4
732684,1,1,2,1,937.142857142857,7,77,20,0
323231,1,2,2,2,3818.421875,3,32,5,9
306894,1,1,2,2,2954,5,47,14,15
306895,1,1,2,2,2954,5,39,14,13.5
304215,4,1,2,2,7300,5,39,18,10
730999,1,1,2,1,800,5,41,5,10
316316,1,1,2,1,800,5,37,5,9
309450,1,2,2,1,600,9,58,36,0
313579,1,1,2,1,406.666666666667,9,65,41,7
312698,1,1,2,1,406.666666666667,9,60,41,3
303067,1,2,2,2,812.5,4,45,20,10
796900,1,1,2,1,884.621337890625,6,56,35,6
319063,1,1,2,2,1500,3,28,2,12
786364,2,1,2,2,1500,3,37,3,13.5
306663,1,2,2,1,652.084228515625,4,53,34,4
305420,1,1,2,1,3250,2,57,32,12.5
310278,1,1,2,2,18000,4,43,14,12
307176,1,1,2,2,11500,2,49,20,9
761130,1,1,2,2,11500,2,39,20,11
607240,4,1,2,2,11666.6666666667,3,35,5,12
666184,4,1,2,2,11666.6666666667,3,47,5,12.5
320840,1,1,6,2,765,8,63,30,7
320841,1,1,2,2,765,8,61,30,7
305530,1,2,2,1,2204,5,50,22,11
305529,1,1,2,1,2204,5,46,22,12.5
583012,2,1,2,3,3087.47387695312,8,63,40,7
322548,2,1,2,3,3087.47387695312,8,62,40,7
310255,1,1,2,2,2625,4,60,32,8
310245,1,1,2,2,2625,4,66,20,12
308030,1,2,2,2,430.623657226562,6,53,28,4
316007,1,2,2,1,526.704223632812,3,32,13,11
303786,1,2,2,1,1105.833984375,3,34,6,9
727353,1,2,2,1,1105.833984375,3,34,6,9.5
652895,1,1,4,2,3000,4,57,42,9
652445,4,1,2,2,5600,2,63,42,8
676988,4,1,2,2,5600,2,65,42,10
740405,1,2,2,2,1853.33333333333,3,33,1,9
786895,2,2,1,3,1262.16052246094,4,32,8,7
743708,2,2,1,3,1262.16052246094,4,50,8,8
312194,1,1,2,1,639.090909090909,11,62,33,2
312197,1,1,6,1,639.090909090909,11,82,34,5
732892,2,2,2,2,925,2,47,6,0
320268,2,2,2,2,925,2,34,6,2
740701,1,1,2,1,820.421875,5,33,5,11
319470,1,1,2,1,820.421875,5,47,5,12
306201,1,1,2,2,6165.05533854167,6,40,17,12.5
306209,1,1,2,2,6165.05533854167,6,45,17,15
391107,2,1,2,2,11850,2,56,31,12
322774,2,1,2,2,11850,2,57,31,13.5
319081,2,1,2,2,2388.56875,5,51,16,9.5
319080,2,1,2,2,2388.56875,5,49,17,12.5
702565,1,1,2,2,3400,2,48,5,12.5
313195,1,1,2,2,3400,2,28,5,12.5
713059,2,1,2,2,1551.98181152344,8,77,48,10
798024,2,1,2,2,1551.98181152344,8,55,30,9
756928,2,1,2,2,1551.98181152344,8,51,30,12
735785,2,1,2,2,1002.67252604167,12,56,32,10
733216,2,1,2,2,1002.67252604167,12,54,32,7
322709,4,1,2,2,15000,3,72,40,15
322470,4,1,2,2,15000,3,73,40,13.5
303624,1,2,1,1,365,12,69,46,8
684883,2,2,2,2,17500,2,59,7,12
322846,2,1,2,2,1758.25,4,44,10,12
322836,2,1,2,2,1758.25,4,39,10,10
650936,1,2,2,2,4500,2,31,12,12
314680,3,1,4,2,2912.22222222222,9,49,17,9.5
570119,3,1,4,2,2912.22222222222,9,37,17,8
317746,1,2,2,2,2993.33333333333,3,28,5,11
319533,1,1,2,2,2204,5,43,14,11
319530,1,1,2,2,2204,5,39,14,9.5
747850,1,1,2,1,322.208233173077,13,69,46,0
733867,1,1,2,1,322.208233173077,13,65,46,5
723356,1,1,2,1,878.09521484375,7,70,42,0
308199,1,1,2,1,878.09521484375,7,65,35,0
308198,1,1,2,1,878.09521484375,7,26,8,11
741050,1,1,2,1,451.428571428571,7,60,22,3
746392,1,1,2,1,451.428571428571,7,56,22,7
699856,1,1,2,2,10666.6666666667,6,38,6,13.5
761115,1,2,2,2,338.905238560268,7,56,13,0
302505,1,1,2,1,702.222222222222,9,66,30,5
381060,1,1,2,2,1375,4,70,10,7
732048,1,1,2,2,1375,4,62,10,6
685663,3,1,1,2,2858.64404296875,4,36,8,12
634310,3,1,1,2,2858.64404296875,4,33,8,12
717646,1,1,2,3,1148.57142857143,7,35,6,10.5
309556,1,1,2,3,1148.57142857143,7,41,6,12
322648,2,1,2,2,6500,3,73,46,10.5
322647,2,1,2,2,6500,3,69,46,13.5
315127,1,1,2,1,1706.66666666667,6,50,13,6
315115,1,1,2,1,1706.66666666667,6,79,13,6
730814,1,1,2,1,2079.62532552083,12,57,28,7
735043,1,1,6,1,2079.62532552083,12,60,28,7
315382,1,2,2,3,600,5,41,10,4
315363,1,2,2,3,600,5,44,10,6
758648,2,1,2,2,1028,5,50,26,4
322026,2,1,2,2,3595.99837239583,6,39,2,12
757100,2,1,2,2,3595.99837239583,6,41,2,12.5
316198,1,2,6,1,1327.8,5,43,11,11
316197,1,2,6,1,1327.8,5,36,11,10
304042,1,1,2,1,750,1,31,6,10
675074,4,1,2,2,21519.166015625,4,60,18,12
307399,1,1,2,2,2784.5134765625,5,36,2,11
626945,4,1,2,2,19000,2,75,47,15
712994,1,1,2,2,2886.66666666667,3,27,1,12
582197,1,1,2,2,5600,1,40,13,12
635278,4,1,1,2,16750,4,37,1,13.5
773723,1,2,2,1,350,5,44,18,3
650703,2,1,2,2,17666.6666666667,3,36,8,13.5
661038,2,1,2,2,17666.6666666667,3,41,8,12.5
793920,1,2,2,1,2526.66666666667,3,41,20,9
317861,1,2,2,1,500.991650390625,5,37,8,10
318630,1,1,2,3,1500,1,27,4,8
309811,1,2,3,2,1400,7,44,10,10
722221,1,2,2,2,1400,7,48,10,9.5
672018,4,1,2,2,18000,3,29,2,15
302318,1,1,2,1,540,4,76,47,2
583020,2,2,2,3,565.957170758929,7,44,4,4
768805,2,2,2,3,565.957170758929,7,35,4,9
315069,1,2,1,2,4650,2,44,13,0
320831,1,1,2,2,938,5,41,20,6
320834,1,1,1,2,938,5,64,20,6
779004,1,2,2,2,993.333333333333,6,31,7,8
716933,1,2,2,2,993.333333333333,6,35,7,10
747200,1,1,3,1,767.5,8,79,32,0
303454,1,1,2,1,767.5,8,36,18,9.5
302541,1,1,2,1,767.5,8,44,18,6
302540,1,1,2,1,767.5,8,78,52,0
712487,1,1,2,1,562.435913085938,8,64,20,0
700293,1,1,2,1,562.435913085938,8,58,20,0
315377,1,2,2,1,1331.01806640625,1,54,31,8
309815,1,2,2,2,2175,4,27,8,12
709690,1,2,2,2,2175,4,30,8,12
743324,1,2,2,2,3856.466796875,3,36,3,9.5
304623,1,2,2,2,3856.466796875,3,45,4,11
311685,1,1,2,2,3750,4,43,7,12
722210,1,1,2,2,3750,4,33,10,12
324192,2,2,1,2,1816.65576171875,4,36,1,7
324144,2,1,2,2,1816.65576171875,4,61,36,3
324190,2,1,1,2,1816.65576171875,4,61,36,9
727518,1,1,6,1,454.779022216797,8,57,29,6
739427,1,1,6,1,454.779022216797,8,53,39,3
674043,4,1,2,2,17750,2,66,40,13.5
639217,4,1,2,2,17750,2,62,40,12
322744,2,1,2,2,4333.33333333333,3,79,54,4
305693,1,2,6,1,2108,5,40,10,12
730194,1,1,2,2,4500,4,35,8,11
303559,1,1,2,2,4500,4,45,8,12.5
303716,1,1,2,1,1050,2,34,13,10.5
582372,1,1,2,1,11666.6666666667,3,43,20,12
302407,1,1,2,1,11666.6666666667,3,42,7,11
746890,1,1,2,2,2950,4,45,12,12
776668,1,2,2,2,905,2,34,5,10
315189,1,2,2,2,905,2,34,5,9.5
749326,1,2,2,2,665.35205078125,5,37,7,11
301139,1,1,2,2,5200,1,58,20,13.5
766086,1,1,2,2,315.978302001953,8,58,43,0
776171,1,1,2,2,315.978302001953,8,65,34,0
303045,1,2,2,1,382,5,47,28,10
790488,1,1,2,1,6721.95068359375,4,51,20,16.5
788080,1,1,6,1,1218.98942057292,6,66,31,8
750990,1,1,6,1,1218.98942057292,6,61,31,3
301198,1,1,2,2,4750,4,45,9,12.5
301197,1,1,2,2,4750,4,48,18,13.5
314507,1,2,2,2,4000,1,28,1,10
308657,2,1,2,2,581.681355794271,6,32,3,9.5
717700,2,1,2,2,581.681355794271,6,30,3,12
306235,1,1,2,2,2616.66666666667,3,26,9,11
783169,1,1,2,2,2616.66666666667,3,38,9,12
307259,1,1,1,1,2190,2,39,3,12
304588,2,1,2,2,8000,4,49,10,12.5
304576,2,1,2,2,8000,4,46,10,10
304574,1,1,2,2,2379.22265625,13,69,48,0
304537,1,1,2,2,2379.22265625,13,74,48,0
618389,4,1,2,2,21250,4,46,13,12.5
640648,4,1,2,2,21250,4,46,13,16.5
307575,1,1,2,3,5638.888671875,1,62,6,4
784083,1,1,2,2,717.351841517857,7,46,24,8
305623,1,1,2,1,760,3,47,7,9
721511,1,1,2,1,760,3,38,7,10
308788,1,1,2,1,1400,4,35,8,9.5
308781,1,1,2,1,1400,4,47,7,13.5
324337,1,2,2,2,990,4,33,15,9
735613,1,2,2,2,990,4,36,15,0
324377,1,1,6,2,761.25,4,51,28,5
319169,1,1,6,2,761.25,4,57,20,7
306577,1,1,2,1,900,3,31,1,11
733963,1,2,2,1,398,5,58,14,0
312322,1,2,2,1,398,5,39,14,0
729609,1,2,6,2,283.333333333333,9,46,17,6
323206,2,2,2,2,2566.5734375,5,29,7,12
308169,1,1,2,1,3750,2,44,5,9.5
754381,1,2,6,1,818.1044921875,3,36,2,10
311424,1,1,2,2,3071.42857142857,7,50,23,11
308692,1,2,2,1,1336.31030273438,4,54,30,12
720302,1,1,2,2,416.666666666667,6,48,7,9.5
304658,2,1,2,2,416.666666666667,6,43,8,8
321733,1,2,6,2,1067.77777777778,9,42,15,10
306591,1,1,2,1,1775,2,63,40,3
309092,1,1,2,1,1775,2,70,40,2
324520,2,1,2,3,2027.45690917969,4,47,17,8
324519,2,1,2,3,2027.45690917969,4,48,17,5
319356,1,1,2,2,742.5,4,28,6,12
312999,1,1,2,2,3171.3330078125,4,28,2,11
702901,1,1,2,2,3171.3330078125,4,31,1,12.5
746620,1,2,2,2,1093.33333333333,3,37,5,9
312035,1,2,3,2,1093.33333333333,3,26,5,10
758802,1,2,2,2,2723.60026041667,3,46,5,12
306394,1,2,2,2,2723.60026041667,3,49,5,12
303313,1,1,2,2,3440,5,44,23,11
301889,1,1,3,1,265,2,30,1,11
312775,1,1,2,2,4300,1,32,1,11
301154,1,1,2,2,3708.25463867188,2,57,35,10
738137,1,1,2,2,4250,2,34,3,10
719507,1,2,2,1,565.0517578125,5,38,12,9
302526,1,2,2,1,565.0517578125,5,35,12,9.5
324104,1,2,2,2,1156.25,8,46,18,4
324106,1,2,2,2,1156.25,8,56,18,9
591133,2,1,2,2,22300,2,29,1,15
305096,1,1,2,2,1250,6,55,24,11
304760,1,1,2,2,1250,6,44,24,11
653505,2,1,2,2,4325.63509114583,3,32,4,11
323643,2,1,2,3,1251.42857142857,7,39,17,6
323620,2,1,2,3,1251.42857142857,7,44,17,9
628174,4,1,2,2,18285.1875,4,52,21,16
591498,2,1,1,2,1520,4,64,30,10
322057,2,1,2,2,1520,4,58,35,9
319732,2,2,2,2,1206.66666666667,6,29,6,6
757982,2,2,2,2,1206.66666666667,6,27,9,7
723499,1,1,2,2,1726.66666666667,3,38,5,10
310271,1,1,6,2,13500,1,30,3,9.5
717472,1,2,2,2,920,3,26,3,9.5
305470,1,2,2,2,920,3,27,3,10
781173,1,1,2,1,2375,2,18,1,10
315949,1,1,2,1,2375,2,64,35,0
322778,2,1,2,2,1135.71428571429,7,41,7,6
304259,1,1,2,2,3041.41829427083,6,64,40,8
305773,1,1,2,2,3041.41829427083,6,60,40,10
308588,1,1,2,2,3511.04140625,5,69,36,11
308589,1,1,2,2,3511.04140625,5,60,35,8
788575,1,1,2,2,625.555555555556,18,40,1,9.5
581548,1,1,2,1,400,9,40,10,11
636907,3,1,5,2,5875,4,42,19,13.5
307070,1,1,2,2,9500,5,44,8,13.5
307980,1,1,2,2,9500,5,38,8,15
301235,1,1,2,2,430,5,57,27,10
301248,1,1,2,2,430,5,53,27,10
737885,1,1,2,2,364.050811767578,4,39,5,11
324462,2,1,2,2,1887.96744791667,3,53,9,5
324463,2,1,2,2,1887.96744791667,3,44,9,4
501216,1,1,2,1,1253.33333333333,3,35,3,12
313508,2,1,6,2,4863.19482421875,4,28,5,12.5
734804,1,1,6,2,4863.19482421875,4,34,5,13.5
799476,2,1,2,2,1161.7544921875,5,66,32,0
769215,2,1,2,2,1161.7544921875,5,71,32,6
304981,1,1,2,1,8000,1,44,7,9
762265,1,2,2,2,795.230631510417,3,45,7,0
311455,1,2,2,2,795.230631510417,3,72,7,0
740439,1,1,6,1,375,6,46,15,1
302666,1,2,2,2,1166.66666666667,3,61,35,10
307761,1,2,2,1,668.75,8,53,33,12.5
707838,1,1,2,1,1551.05998883929,7,38,12,13.5
736879,1,1,2,1,1551.05998883929,7,36,13,9.5
582238,1,1,2,3,1600,1,40,1,4
301600,1,1,2,2,2200,5,56,2,9
302218,1,1,2,2,2200,5,49,18,9.5
739649,2,2,2,2,2283.30419921875,3,23,4,10
582981,2,2,2,2,2283.30419921875,3,29,4,10
501519,1,1,2,2,18000,1,60,35,10.5
717199,2,1,2,2,3500,2,29,5,12
323965,2,1,2,2,3500,2,35,5,11
304482,1,1,2,2,1833.33333333333,3,37,10,13.5
306584,1,1,1,1,1915,14,84,58,2
306595,1,1,2,1,1915,14,78,58,0
323428,2,1,1,3,904,5,39,10,9
323429,2,1,1,3,904,5,43,10,7
308052,1,1,2,1,262.5,8,54,15,8
786993,1,1,2,1,262.5,8,45,15,12.5
582611,1,2,2,3,1403.33333333333,6,43,19,9
315395,1,2,2,3,1403.33333333333,6,36,15,10
317370,1,1,2,3,693.333333333333,9,63,32,4
744293,1,1,2,1,1142.60579427083,3,68,37,0
760137,1,1,2,1,1142.60579427083,3,56,37,10
740787,1,1,2,1,1600,2,62,6,0
315542,1,1,2,1,1600,2,73,6,4
309149,1,2,2,3,1640,1,64,14,0
735126,1,2,2,2,2400,3,58,21,11
734539,1,2,2,2,2400,3,48,21,10.5
321843,4,1,2,3,24000,1,44,3,13.5
324494,2,1,2,2,1978.0673828125,5,32,5,11
731302,2,1,2,2,1978.0673828125,5,37,5,9.5
582856,1,1,1,1,1225,6,68,15,0
582857,1,1,1,1,1225,6,69,13,0
501561,1,1,2,2,6153.083984375,4,54,20,13.5
301829,1,1,2,2,6153.083984375,4,46,20,15
323053,1,1,2,2,3833.33333333333,3,33,6,12.5
732273,1,1,2,2,3833.33333333333,3,38,6,12
316846,1,1,2,1,309.410711115057,11,33,12,11
314928,1,1,2,1,550,8,46,22,2
323502,2,2,2,2,525,4,35,5,12
323299,2,2,2,3,724.75,4,26,4,8
745422,2,2,2,3,724.75,4,33,4,11
321727,1,1,2,2,2620,4,47,9,10
319541,1,1,2,2,2620,4,44,9,12
683551,4,1,2,2,5928.578125,4,78,57,9
684748,4,1,2,2,5928.578125,4,83,57,10
581523,1,2,6,3,1510,3,36,5,8
755229,2,2,2,3,1386.66666666667,3,33,4,7
491920,1,2,2,3,1386.66666666667,3,24,4,8
308916,1,1,2,2,3589.497265625,5,48,23,13.5
308915,1,1,2,2,3589.497265625,5,50,23,10
756175,1,1,2,2,2967.08333333333,6,53,24,5
311666,1,1,2,2,2967.08333333333,6,48,24,8
306642,1,2,2,1,736.056291852679,7,37,18,0
308232,1,2,2,1,736.056291852679,7,40,18,7
318634,1,1,2,1,1611.71179199219,2,42,2,9.5
777716,1,1,2,1,1611.71179199219,2,42,2,9.5
304709,1,1,2,2,1568.41723632812,8,40,19,11
307713,1,2,2,1,952.5,8,64,41,0
722165,1,2,2,1,952.5,8,28,10,11
311908,1,1,2,1,429.01123046875,6,50,23,0
582938,3,1,5,3,2266.66666666667,3,66,42,10
323405,2,1,2,2,2590,4,71,37,7
322829,2,1,2,2,5554.224609375,2,84,42,8
322832,2,1,2,2,5554.224609375,2,86,42,10.5
654772,4,1,2,2,32000,2,63,39,13.5
308006,1,2,6,3,4400,1,36,7,12
311119,1,2,2,2,337.5,4,50,20,7
740698,1,2,2,2,1000,4,26,9,7
322547,1,2,2,2,1000,4,28,9,9
729674,1,2,2,3,584.545454545455,11,46,20,5
789874,1,2,2,3,584.545454545455,11,44,23,8
607746,4,1,2,2,25000,2,67,4,12.5
627888,4,1,2,2,25000,2,54,3,12
642442,1,1,7,2,9000,4,45,15,15
638992,1,1,7,2,9000,4,50,20,15
321310,1,2,2,1,882.6220703125,2,60,35,10
619872,4,2,1,2,26000,1,77,53,11
738862,1,2,2,1,1203.33333333333,3,34,5,11
648293,4,1,2,2,10625,4,49,19,16
323014,1,2,2,2,625,4,33,1,11
734153,1,2,6,2,625,4,48,1,5
303314,1,1,2,1,2757.14285714286,7,39,6,9
771183,1,1,2,1,2757.14285714286,7,45,6,12.5
323782,2,1,2,2,837.5,8,64,33,9
583085,2,1,2,2,837.5,8,67,33,10
317221,1,1,2,1,620,5,63,38,6
323384,2,1,2,2,4000,2,47,3,9
311218,1,1,2,2,2289.2572265625,5,37,9,12.5
311372,1,1,2,2,2289.2572265625,5,34,9,12.5
311667,1,1,2,2,759.52275390625,5,75,50,0
311625,1,1,2,2,759.52275390625,5,72,50,0
302604,4,1,2,2,6400,5,56,33,13.5
736442,1,1,6,1,407.6021484375,20,69,35,0
730859,1,1,6,1,407.6021484375,20,68,35,0
725878,1,1,2,2,2815,4,35,7,12
700977,1,1,2,2,1650,5,59,32,7
301178,1,2,2,2,1600,2,38,1,9.5
645600,3,1,3,2,1809.00512695312,4,50,27,7
655957,3,2,5,2,1809.00512695312,4,24,4,10
632845,3,1,2,2,1809.00512695312,4,59,27,6
780637,1,2,2,1,1250,2,49,5,8
302333,1,2,2,1,1250,2,47,5,10
501668,1,1,1,1,1290,3,45,5,11
730858,1,1,2,1,1290,3,38,5,12
323758,2,2,2,2,761.66240234375,5,43,8,6
323757,2,1,2,2,761.66240234375,5,45,10,6
312407,1,1,2,3,1781.92724609375,6,57,35,2
312408,1,1,2,3,1781.92724609375,6,63,35,6
301516,1,1,2,1,1370,6,53,33,8
311806,1,1,2,1,1370,6,61,33,0
301505,1,1,2,1,1370,6,29,13,12
314414,1,1,6,1,2358.33325195312,2,80,64,0
314419,1,1,6,1,2358.33325195312,2,85,64,0
315779,1,1,2,1,500,10,57,25,3
720921,1,1,2,1,500,10,69,25,3
701777,2,2,2,2,1340,4,30,9,8
323234,2,1,2,2,1205.11760602679,7,38,13,13.5
324018,2,1,2,2,1205.11760602679,7,38,13,10
404404,1,2,2,1,2100,3,22,7,12
762299,1,1,2,2,8000,4,52,19,13.5
657043,4,1,7,2,67500,2,60,10,15
716663,1,2,2,1,1342.62548828125,8,34,12,12
782477,1,2,1,1,1342.62548828125,8,36,12,8
321801,1,2,2,1,283.333333333333,3,39,6,7
323106,1,1,2,1,4101.92041015625,1,66,35,8
321539,2,1,2,2,1500,1,67,10,1
304965,1,1,2,1,1106.49959309896,6,53,35,10
302227,2,2,2,2,395.665178571429,7,31,1,9.5
302676,1,1,2,2,750,2,50,26,10.5
